Solute_Canon,Solvent_Canon,gi,gj,T,delta,gi_is_hos,gj_is_hos
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,294.15,1.4042034778067007,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,295.15,1.3879461147309202,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,296.15,1.3717284305189068,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,297.15,1.3555502605272851,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,298.15,1.3394114407387647,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,299.15,1.3233118077675794,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,300.15,1.3072511988645168,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,301.15,1.2912294519217715,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,302.15,1.2752464054773514,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,303.15,1.2593018987193352,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,304.15,1.2433957714897437,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,305.15,1.2275278642882128,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,306.15,1.2116980182753752,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,307.15,1.1959060752759951,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,308.15,1.1801518777818618,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,309.15,1.1644352689544766,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,310.15,1.1487560926274476,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,311.15,1.1331141933087787,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,312.15,1.1175094161827834,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,313.15,1.1019416071119874,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,314.15,1.086410612638721,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,315.15,1.0709162799864886,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,316.15,1.055458457061281,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,317.15,1.0400369924526256,False,False
Cn1cnc2c1c(=O)[nH]c(=O)n2C,O,211,1016,318.15,1.0246517354344773,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,273.15,0.01613046042143651,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,274.15,0.01443407251588269,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,275.15,0.012604927533288901,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,276.15,0.010644993098253508,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,277.15,0.008556204646424703,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,278.15,0.006340466042956905,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,279.15,0.003999650189143722,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,280.15,0.0015355996140442585,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,281.15,0.0010498729465098222,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,282.15,0.00375498398432228,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,283.15,0.00657797866472265,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,284.15,0.009517130285530584,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,285.15,0.012570739747957305,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,286.15,0.01573713503807994,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,287.15,0.019014670721389848,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,288.15,0.022401727446549557,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,289.15,0.025896711461314226,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,290.15,0.029498054137548024,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,291.15,0.033204211508405024,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,292.15,0.037013663813127096,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,293.15,0.04092491505389262,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,294.15,0.044936492559941144,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,295.15,0.04904694656295305,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,296.15,0.05325484978050099,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,297.15,0.05755879700723199,False,False
FC(F)(F)c1cccnc1Cl,CCO,488,1074,298.15,0.06195740471764566,False,False
N#CN=C(N)N,O,899,1248,283.15,0.07167441932928398,False,False
N#CN=C(N)N,O,899,1248,284.15,0.06513514676197474,False,False
N#CN=C(N)N,O,899,1248,285.15,0.058860921501384666,False,False
N#CN=C(N)N,O,899,1248,286.15,0.05284819881700287,False,False
N#CN=C(N)N,O,899,1248,287.15,0.04709348869144492,False,False
N#CN=C(N)N,O,899,1248,288.15,0.041593354815539385,False,False
N#CN=C(N)N,O,899,1248,289.15,0.03634441360497931,False,False
N#CN=C(N)N,O,899,1248,290.15,0.03134333323812655,False,False
N#CN=C(N)N,O,899,1248,291.15,0.02658683271432949,False,False
N#CN=C(N)N,O,899,1248,292.15,0.022071680932398863,False,False
N#CN=C(N)N,O,899,1248,293.15,0.017794695788467152,False,False
N#CN=C(N)N,O,899,1248,294.15,0.01375274329318188,False,False
N#CN=C(N)N,O,899,1248,295.15,0.009942736707259314,False,False
N#CN=C(N)N,O,899,1248,296.15,0.006361635695455448,False,False
N#CN=C(N)N,O,899,1248,297.15,0.003006445498193955,False,False
N#CN=C(N)N,O,899,1248,298.15,0.00012578387966755145,False,False
N#CN=C(N)N,O,899,1248,299.15,0.0030379584628548173,False,False
N#CN=C(N)N,O,899,1248,300.15,0.005732941083472554,False,False
N#CN=C(N)N,O,899,1248,301.15,0.008213552142620983,False,False
N#CN=C(N)N,O,899,1248,302.15,0.010482570356280974,False,False
N#CN=C(N)N,O,899,1248,303.15,0.01254273348580881,False,False
N#CN=C(N)N,O,899,1248,304.15,0.014396739053616159,False,False
N#CN=C(N)N,O,899,1248,305.15,0.016047245044020997,False,False
N#CN=C(N)N,O,899,1248,306.15,0.017496870589987168,False,False
N#CN=C(N)N,O,899,1248,307.15,0.018748196645852033,False,False
N#CN=C(N)N,O,899,1248,308.15,0.01980376664639749,False,False
N#CN=C(N)N,O,899,1248,309.15,0.020666087152626744,False,False
N#CN=C(N)N,O,899,1248,310.15,0.02133762848465892,False,False
N#CN=C(N)N,O,899,1248,311.15,0.021820825341727357,False,False
N#CN=C(N)N,O,899,1248,312.15,0.02211807740994942,False,False
N#CN=C(N)N,O,899,1248,313.15,0.022231749957917657,False,False
N#CN=C(N)N,O,899,1248,314.15,0.02216417442038221,False,False
N#CN=C(N)N,O,899,1248,315.15,0.021917648970529058,False,False
N#CN=C(N)N,O,899,1248,316.15,0.02149443908073323,False,False
N#CN=C(N)N,O,899,1248,317.15,0.020896778072476252,False,False
N#CN=C(N)N,O,899,1248,318.15,0.020126867655299918,False,False
N#CN=C(N)N,O,899,1248,319.15,0.019186878455293765,False,False
N#CN=C(N)N,O,899,1248,320.15,0.018078950533244154,False,False
N#CN=C(N)N,O,899,1248,321.15,0.016805193892693637,False,False
N#CN=C(N)N,O,899,1248,322.15,0.01536768897811669,False,False
N#CN=C(N)N,O,899,1248,323.15,0.013768487163439147,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,278.15,0.02000450461842007,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,279.15,0.01995101613422179,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,280.15,0.019829163361862356,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,281.15,0.019639920298502034,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,282.15,0.019384245399805877,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,283.15,0.019063081872786825,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,284.15,0.01867735796210468,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,285.15,0.01822798723023311,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,286.15,0.01771586883133125,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,287.15,0.017141887779288822,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,288.15,0.016506915209951956,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,289.15,0.015811808637479885,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,290.15,0.01505741220552892,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,291.15,0.014244556932624164,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,292.15,0.01337406095259297,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,293.15,0.01244672974972616,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,294.15,0.01146335638895124,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,295.15,0.010424721741102871,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,296.15,0.00933159470351086,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,297.15,0.008184732415763563,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,298.15,0.006984880471193833,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,299.15,0.005732773123661161,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,300.15,0.004429133490177151,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,301.15,0.003074673749317469,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,302.15,0.0016700953354629178,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,303.15,0.00021608912896908805,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,304.15,0.0012866643574369618,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,305.15,0.00283749479622486,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,306.15,0.004435741866359422,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,307.15,0.006080755078130551,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,308.15,0.00777189360169217,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,309.15,0.00950852609899755,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,310.15,0.011290030559237607,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,311.15,0.013115794137412706,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,312.15,0.014985212996442954,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,313.15,0.016897692152106458,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,314.15,0.018852645321345562,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,315.15,0.02084949477350051,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,316.15,0.022887671184477654,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,317.15,0.024966613493930367,False,False
N#Cc1ccncc1,CC(C)=O,864,1019,318.15,0.027085768764983698,False,False
N#Cc1ccncc1,CCCO,864,1019,278.15,0.029474511147824956,False,False
N#Cc1ccncc1,CCCO,864,1019,279.15,0.02611032727278939,False,False
N#Cc1ccncc1,CCCO,864,1019,280.15,0.022894056643380623,False,False
N#Cc1ccncc1,CCCO,864,1019,281.15,0.019823680278619804,False,False
N#Cc1ccncc1,CCCO,864,1019,282.15,0.016897210944108565,False,False
N#Cc1ccncc1,CCCO,864,1019,283.15,0.01411269255831371,False,False
N#Cc1ccncc1,CCCO,864,1019,284.15,0.011468199611826435,False,False
N#Cc1ccncc1,CCCO,864,1019,285.15,0.008961836599397088,False,False
N#Cc1ccncc1,CCCO,864,1019,286.15,0.006591737464290759,False,False
N#Cc1ccncc1,CCCO,864,1019,287.15,0.00435606505455155,False,False
N#Cc1ccncc1,CCCO,864,1019,288.15,0.002253010591346083,False,False
N#Cc1ccncc1,CCCO,864,1019,289.15,0.0002807931483488346,False,False
N#Cc1ccncc1,CCCO,864,1019,290.15,0.0015623408573333109,False,False
N#Cc1ccncc1,CCCO,864,1019,291.15,0.003278118163621002,False,False
N#Cc1ccncc1,CCCO,864,1019,292.15,0.0048682391510936895,False,False
N#Cc1ccncc1,CCCO,864,1019,293.15,0.006334378320360656,False,False
N#Cc1ccncc1,CCCO,864,1019,294.15,0.007678184759313922,False,False
N#Cc1ccncc1,CCCO,864,1019,295.15,0.008901282600433547,False,False
N#Cc1ccncc1,CCCO,864,1019,296.15,0.010005271468557453,False,False
N#Cc1ccncc1,CCCO,864,1019,297.15,0.010991726919201028,False,False
N#Cc1ccncc1,CCCO,864,1019,298.15,0.01186220086778178,False,False
N#Cc1ccncc1,CCCO,864,1019,299.15,0.012618222009720625,False,False
N#Cc1ccncc1,CCCO,864,1019,300.15,0.013261296232045083,False,False
N#Cc1ccncc1,CCCO,864,1019,301.15,0.013792907016210165,False,False
N#Cc1ccncc1,CCCO,864,1019,302.15,0.01421451583291855,False,False
N#Cc1ccncc1,CCCO,864,1019,303.15,0.014527562528456883,False,False
N#Cc1ccncc1,CCCO,864,1019,304.15,0.014733465703329784,False,False
N#Cc1ccncc1,CCCO,864,1019,305.15,0.01483362308313474,False,False
N#Cc1ccncc1,CCCO,864,1019,306.15,0.014829411881763122,False,False
N#Cc1ccncc1,CCCO,864,1019,307.15,0.014722189157282628,False,False
N#Cc1ccncc1,CCCO,864,1019,308.15,0.014513292160685864,False,False
N#Cc1ccncc1,CCCO,864,1019,309.15,0.014204038677334552,False,False
N#Cc1ccncc1,CCCO,864,1019,310.15,0.013795727361866739,False,False
N#Cc1ccncc1,CCCO,864,1019,311.15,0.013289638066126486,False,False
N#Cc1ccncc1,CCCO,864,1019,312.15,0.012687032160599188,False,False
N#Cc1ccncc1,CCCO,864,1019,313.15,0.01198915284942359,False,False
N#Cc1ccncc1,CCCO,864,1019,314.15,0.011197225479236295,False,False
N#Cc1ccncc1,CCCO,864,1019,315.15,0.010312457841649803,False,False
N#Cc1ccncc1,CCCO,864,1019,316.15,0.009336040470017792,False,False
N#Cc1ccncc1,CCCO,864,1019,317.15,0.008269146930160787,False,False
N#Cc1ccncc1,CCCO,864,1019,318.15,0.007112934105450108,False,False
N#Cc1ccncc1,CCO,864,1019,278.15,0.02759319288722395,False,False
N#Cc1ccncc1,CCO,864,1019,279.15,0.027705968078038268,False,False
N#Cc1ccncc1,CCO,864,1019,280.15,0.02777161119566074,False,False
N#Cc1ccncc1,CCO,864,1019,281.15,0.02779078993829387,False,False
N#Cc1ccncc1,CCO,864,1019,282.15,0.02776416137048443,False,False
N#Cc1ccncc1,CCO,864,1019,283.15,0.027692372122913866,False,False
N#Cc1ccncc1,CCO,864,1019,284.15,0.02757605858833756,False,False
N#Cc1ccncc1,CCO,864,1019,285.15,0.027415847112905567,False,False
N#Cc1ccncc1,CCO,864,1019,286.15,0.02721235418370327,False,False
N#Cc1ccncc1,CCO,864,1019,287.15,0.02696618661163086,False,False
N#Cc1ccncc1,CCO,864,1019,288.15,0.026677941710886444,False,False
N#Cc1ccncc1,CCO,864,1019,289.15,0.02634820747421429,False,False
N#Cc1ccncc1,CCO,864,1019,290.15,0.025977562744472493,False,False
N#Cc1ccncc1,CCO,864,1019,291.15,0.025566577382519995,False,False
N#Cc1ccncc1,CCO,864,1019,292.15,0.025115812431565132,False,False
N#Cc1ccncc1,CCO,864,1019,293.15,0.02462582027793303,False,False
N#Cc1ccncc1,CCO,864,1019,294.15,0.02409714480840819,False,False
N#Cc1ccncc1,CCO,864,1019,295.15,0.0235303215642233,False,False
N#Cc1ccncc1,CCO,864,1019,296.15,0.02292587789195011,False,False
N#Cc1ccncc1,CCO,864,1019,297.15,0.022284333090965447,False,False
N#Cc1ccncc1,CCO,864,1019,298.15,0.021606198558032474,False,False
N#Cc1ccncc1,CCO,864,1019,299.15,0.020891977928755523,False,False
N#Cc1ccncc1,CCO,864,1019,300.15,0.020142167216022244,False,False
N#Cc1ccncc1,CCO,864,1019,301.15,0.019357254945802538,False,False
N#Cc1ccncc1,CCO,864,1019,302.15,0.018537722289707403,False,False
N#Cc1ccncc1,CCO,864,1019,303.15,0.017684043195359322,False,False
N#Cc1ccncc1,CCO,864,1019,304.15,0.016796684513536775,False,False
N#Cc1ccncc1,CCO,864,1019,305.15,0.015876106123101863,False,False
N#Cc1ccncc1,CCO,864,1019,306.15,0.014922761053156819,False,False
N#Cc1ccncc1,CCO,864,1019,307.15,0.013937095602784666,False,False
N#Cc1ccncc1,CCO,864,1019,308.15,0.012919549458302981,False,False
N#Cc1ccncc1,CCO,864,1019,309.15,0.0118705558082155,False,False
N#Cc1ccncc1,CCO,864,1019,310.15,0.01079054145573366,False,False
N#Cc1ccncc1,CCO,864,1019,311.15,0.009679926929095473,False,False
N#Cc1ccncc1,CCO,864,1019,312.15,0.008539126589724333,False,False
N#Cc1ccncc1,CCO,864,1019,313.15,0.007368548738028835,False,False
N#Cc1ccncc1,CCO,864,1019,314.15,0.006168595717340963,False,False
N#Cc1ccncc1,CCO,864,1019,315.15,0.004939664015438439,False,False
N#Cc1ccncc1,CCO,864,1019,316.15,0.003682144364589135,False,False
N#Cc1ccncc1,CCO,864,1019,317.15,0.0023964218388670133,False,False
N#Cc1ccncc1,CCO,864,1019,318.15,0.0010828759503453966,False,False
N#Cc1ccncc1,CO,864,1019,278.15,0.025741860486206747,False,False
N#Cc1ccncc1,CO,864,1019,279.15,0.029402894114255673,False,False
N#Cc1ccncc1,CO,864,1019,280.15,0.032742875776392566,False,False
N#Cc1ccncc1,CO,864,1019,281.15,0.03576628021153283,False,False
N#Cc1ccncc1,CO,864,1019,282.15,0.03847751128549248,False,False
N#Cc1ccncc1,CO,864,1019,283.15,0.04088090332095362,False,False
N#Cc1ccncc1,CO,864,1019,284.15,0.04298072239872397,False,False
N#Cc1ccncc1,CO,864,1019,285.15,0.04478116763038997,False,False
N#Cc1ccncc1,CO,864,1019,286.15,0.04628637240307398,False,False
N#Cc1ccncc1,CO,864,1019,287.15,0.04750040559731872,False,False
N#Cc1ccncc1,CO,864,1019,288.15,0.04842727277866743,False,False
N#Cc1ccncc1,CO,864,1019,289.15,0.04907091736328084,False,False
N#Cc1ccncc1,CO,864,1019,290.15,0.04943522175852877,False,False
N#Cc1ccncc1,CO,864,1019,291.15,0.049524008479366444,False,False
N#Cc1ccncc1,CO,864,1019,292.15,0.04934104124046712,False,False
N#Cc1ccncc1,CO,864,1019,293.15,0.048890026025432576,False,False
N#Cc1ccncc1,CO,864,1019,294.15,0.04817461213301044,False,False
N#Cc1ccncc1,CO,864,1019,295.15,0.04719839320136998,False,False
N#Cc1ccncc1,CO,864,1019,296.15,0.04596490821070631,False,False
N#Cc1ccncc1,CO,864,1019,297.15,0.0444776424645994,False,False
N#Cc1ccncc1,CO,864,1019,298.15,0.04274002855113679,False,False
N#Cc1ccncc1,CO,864,1019,299.15,0.040755447283473245,False,False
N#Cc1ccncc1,CO,864,1019,300.15,0.038527228621262566,False,False
N#Cc1ccncc1,CO,864,1019,301.15,0.03605865257272001,False,False
N#Cc1ccncc1,CO,864,1019,302.15,0.03335295007791217,False,False
N#Cc1ccncc1,CO,864,1019,303.15,0.03041330387401331,False,False
N#Cc1ccncc1,CO,864,1019,304.15,0.027242849342741238,False,False
N#Cc1ccncc1,CO,864,1019,305.15,0.023844675340214394,False,False
N#Cc1ccncc1,CO,864,1019,306.15,0.02022182501009695,False,False
N#Cc1ccncc1,CO,864,1019,307.15,0.016377296579889844,False,False
N#Cc1ccncc1,CO,864,1019,308.15,0.012314044141390923,False,False
N#Cc1ccncc1,CO,864,1019,309.15,0.008034978414968919,False,False
N#Cc1ccncc1,CO,864,1019,310.15,0.003542967498674443,False,False
N#Cc1ccncc1,CO,864,1019,311.15,0.001159162397897262,False,False
N#Cc1ccncc1,CO,864,1019,312.15,0.006068626234380758,False,False
N#Cc1ccncc1,CO,864,1019,313.15,0.011182679434881493,False,False
N#Cc1ccncc1,CO,864,1019,314.15,0.01649861719720036,False,False
N#Cc1ccncc1,CO,864,1019,315.15,0.022013773815828586,False,False
N#Cc1ccncc1,CO,864,1019,316.15,0.027725522018585025,False,False
N#Cc1ccncc1,CO,864,1019,317.15,0.033631272315858496,False,False
N#Cc1ccncc1,CO,864,1019,318.15,0.03972847236335042,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,293.2,0.06045000211521767,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,294.2,0.057052881847155845,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,295.2,0.054687275664093704,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,296.2,0.05333933128891033,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,297.2,0.052995405794575845,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,298.2,0.053642061862476,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,299.2,0.055266064120615965,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,300.2,0.05785437555719852,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,301.2,0.06139415400829762,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,302.2,0.06587274871834836,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,303.2,0.07127769697203235,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,304.2,0.07759672079494351,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,305.2,0.08481772372196872,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,306.2,0.09292878763126566,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,307.2,0.10191816964329803,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,308.2,0.11177429908318004,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,309.2,0.12248577450291975,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,310.2,0.13404136076495377,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,311.2,0.1464299861848275,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,312.2,0.1596407397297952,False,False
N=c1nc(N2CCCCC2)cc(N)n1O,O,528,1208,313.2,0.1736628682737944,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,278.15,0.05637484461285158,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,279.15,0.05291279200586363,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,280.15,0.049577700804184666,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,281.15,0.046367852600020854,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,282.15,0.04328155592507077,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,283.15,0.040317145747525096,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,284.15,0.03747298297999446,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,285.15,0.03474745399827217,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,286.15,0.03213897017050016,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,287.15,0.02964596739648595,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,288.15,0.027266905657111096,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,289.15,0.02500026857323423,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,290.15,0.022844562974265514,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,291.15,0.02079831847580138,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,292.15,0.018860087066335574,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,293.15,0.01702844270272319,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,294.15,0.015301980914234292,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,295.15,0.013679318414912878,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,296.15,0.01215909272416038,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,297.15,0.01073996179519554,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,298.15,0.009420603651324022,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,299.15,0.008199716029803739,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,300.15,0.007076016033050969,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,301.15,0.0060482397870949,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,302.15,0.005115142107077197,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,303.15,0.004275496169648285,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,304.15,0.003528093192052495,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,305.15,0.002871742117795506,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,306.15,0.00230526930870667,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,307.15,0.001827518243236348,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,308.15,0.0014373492209029948,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,309.15,0.0011336390727247903,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,310.15,0.0009152808773391641,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,311.15,0.0007811836830500241,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,312.15,0.0007302722351960611,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC#N,525,885,313.15,0.0007614867091767508,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,278.15,0.007825257211766967,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,279.15,0.008382137704568748,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,280.15,0.008878528537660912,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,281.15,0.009315276174813647,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,282.15,0.009693213654752952,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,283.15,0.010013160843310942,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,284.15,0.010275924680030357,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,285.15,0.0104822994194258,False,False
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)=O,525,885,286.15,0.010633066866947871,False,False
