Solute_Canon,Solvent_Canon,gid,n_points,T_min,T_max,T_range,logS_min,logS_max,logS_range,model,A,B,C,R2,RMSE
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CCCCCCCCO,211,9,322.3,364.5,42.19999999999999,-2.208908939366757,-1.3196041011141892,0.8893048382525677,apelblat,462.58014859924475,-25536.6459922702,-66.76441480909635,0.9902927222162594,0.03032054546657862
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CCCO,1016,5,288.01,328.09,40.079999999999984,-1.9110854293701869,-1.26089380834405,0.6501916210261369,apelblat,0.15983492226355295,-1407.5400975935186,0.49654631420671824,0.9985085909975333,0.00905305337833614
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CCO,211,8,309.4,345.3,35.900000000000034,-1.870486961423522,-0.6965819835030507,1.1739049779204713,apelblat,325.901837853699,-18547.586535833754,-46.697234749125904,0.9921184017948704,0.032767930416968856
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CCO,1016,5,288.01,328.09,40.079999999999984,-1.8601413132304472,-1.2777191600171929,0.5824221532132543,apelblat,58.416805311691384,-3939.4127534632953,-8.229889396904925,0.9970041542805059,0.011630077136013163
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CCOC(C)=O,1016,5,288.02,328.1,40.08000000000004,-2.286553921884209,-1.8626167104546136,0.4239372114295954,apelblat,28.35078391779644,-2232.640458896585,-4.041209860865092,0.9983483043838909,0.0060482006840931685
Cn1c(=O)c2[nH]cnc2n(C)c1=O,CO,1016,5,288.06,328.19,40.129999999999995,-1.7180707594119544,-1.0288040801111045,0.68926667930085,apelblat,222.40475755698714,-11591.47560658787,-32.46983588156485,0.9997100067460092,0.004162325557075348
Cn1c(=O)c2[nH]cnc2n(C)c1=O,O,211,11,308.5,343.1,34.60000000000002,-1.6570928627829744,-0.4177899884741231,1.2393028743088514,apelblat,-239.23163127258718,8352.08485939168,36.73165276707167,0.9933039805855526,0.03330512812959027
Cn1c(=O)c2[nH]cnc2n(C)c1=O,O,1016,5,288.06,328.19,40.129999999999995,-1.7434427105692405,-0.926878989872216,0.8165637206970245,apelblat,148.6634009736571,-8441.275716443868,-21.382578775592492,0.9968499411050203,0.0158295860119996
Cn1c(=O)c2c(ncn2C)n(C)c1=O,C1COCCO1,674,10,297.55,331.55,34.0,-1.0287596059064943,-0.6179937834842519,0.41076582242224235,apelblat,-131.8984053112401,4998.204417348837,20.023915335051253,0.9751871407791368,0.02064848251766395
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(C)=O,1016,5,288.24,328.18,39.94,-1.4162149264944306,-0.9055992252820548,0.5106157012123758,apelblat,-36.463982721007525,555.0668482714012,5.8467370449752645,0.9969632342940781,0.01024160803833326
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(C)O,629,5,293.2,313.2,20.0,-1.678863033379248,-1.3951420482331365,0.28372098514611155,apelblat,40.30450411047227,-3095.119532060603,-5.535013536362919,0.952200646220659,0.02447044643799064
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)CO,651,5,293.2,313.2,20.0,-1.8705953107466136,-0.9954081459844144,0.8751871647621992,apelblat,2397.16532308372,-111570.49796132585,-355.31508143121033,0.9940800501353548,0.024149892677884553
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCCO,641,5,293.2,313.2,20.0,-1.7058108809055077,-1.4750596629446957,0.230751217960812,apelblat,206.17932080153008,-10250.348275857506,-30.439374755917793,0.9962176672347677,0.004898996358716551
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCCO,1016,5,288.24,328.12,39.879999999999995,-1.8028834948194417,-1.031467377061316,0.7714161177581256,apelblat,-116.83402775267903,3703.750366797045,18.04078795405311,0.9998524719053553,0.003338777748452388
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCO,558,5,293.2,313.2,20.0,-1.8332208775173564,-1.5125419436125114,0.32067893390484503,apelblat,470.9480063242021,-22561.125430588076,-69.67782682374522,0.997046803402353,0.006145422354921266
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCO,561,5,293.2,313.2,20.0,-1.785193281087422,-1.5932843025744103,0.1919089785130117,apelblat,76.56802125684673,-4284.430670935424,-11.22029091953853,0.9998938179901017,0.0007029069536862674
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCO,1016,5,288.01,328.15,40.139999999999986,-1.8711453902888269,-1.1101814717298453,0.7609639185589816,apelblat,33.67865128123231,-3131.3976787524557,-4.357450172114465,0.9996874262165003,0.004758898625892614
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCOC(C)=O,1016,5,288.24,328.18,39.94,-1.555067792653221,-1.042177781832533,0.512890010820688,apelblat,-79.21050422840972,2507.8654016568685,12.174084622054826,0.9989717625390697,0.005919123873945272
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCOCCOCCO,561,5,293.2,313.2,20.0,-1.2768698176818802,-1.143781220586918,0.13308859709496224,apelblat,4.870096516331882,-819.1759835600858,-0.5907892131910348,0.9917591734662276,0.004493720828404113
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CN1CCCC1=O,558,5,293.2,313.2,20.0,-0.842669293311482,-0.7026455967401238,0.14002369657135816,apelblat,100.41709091928743,-5125.091740833428,-14.748052401223333,0.9980511608909318,0.0022407953082858893
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CO,1016,5,288.24,328.12,39.879999999999995,-1.477301819920421,-0.801685013182339,0.6756168067380821,apelblat,-156.62429288291912,5734.728340133106,23.879901509275598,0.9999901593766586,0.0007527157032944354
Cn1c(=O)c2c(ncn2C)n(C)c1=O,COC1CCCC1,674,7,307.75,331.95,24.19999999999999,-2.058774957006216,-1.4670655154181975,0.5917094415880186,apelblat,585.1557724911313,-29451.516146623173,-85.7821593405998,0.8925976220729354,0.058836952204560714
Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cc1ccccc1,674,6,292.15,320.75,28.600000000000023,-1.5518797841288658,-1.1914863670364944,0.3603934170923715,apelblat,-391.88166262506695,16727.894926624693,58.665717879401,0.9061169964303769,0.03913041151244991
Cn1c(=O)c2c(ncn2C)n(C)c1=O,O,184,10,298.0,343.0,45.0,-0.970943464678271,-0.0634284775859501,0.9075149870923209,apelblat,82.34717184828675,-5739.305650419073,-11.247324560986852,0.9933867383245415,0.024599969131259187
Cn1c(=O)c2c(ncn2C)n(C)c1=O,O,1016,5,288.01,328.15,40.139999999999986,-1.1650182189570355,-0.6602789029115602,0.5047393160454753,apelblat,-44.53018529665755,971.8210739361845,7.061190845019463,0.9985574362734603,0.0068303162966104536
Cn1c(=O)c2c(ncn2C)n(C)c1=O,OCCO,646,5,293.2,313.2,20.0,-1.368681878076435,-0.998888529180008,0.3697933488964269,apelblat,314.6985854557277,-15665.554334754763,-46.23145774851574,0.997364203393254,0.006591473602187238
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,C1CCOC1,572,10,278.15,323.15,45.0,-1.0879527634577464,-0.4057618753652504,0.6821908880924961,apelblat,80.41709920125567,-4793.296709420122,-11.419303949415617,0.9983440688815667,0.008936967172792245
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,329,9,273.15,313.15,40.0,-0.9322608614134238,-0.2617398256598008,0.670521035753623,apelblat,82.03881362235225,-4817.135671378979,-11.64500815872751,0.9993748099657793,0.005340201197530815
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,572,10,278.15,323.15,45.0,-0.6918442213152233,-0.0900737200821091,0.6017705012331142,apelblat,-47.870871701704075,1064.6341467817654,7.699767942133938,0.9964594697298688,0.011829841462837838
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,784,9,283.18,323.13,39.94999999999999,-0.7179202606859642,-0.0254026952195441,0.6925175654664201,apelblat,-21.605048427993847,-390.91753017189257,3.9439020731412975,0.9993961294405158,0.005468812210989679
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)=O,381,10,278.15,323.15,45.0,-1.0927895417139877,-0.45585226513356,0.6369372765804278,apelblat,4.156389050235777,-1301.13339449468,-0.10163403128077038,0.9998507904505279,0.0024785307341114466
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)=O,572,10,278.15,323.15,45.0,-1.028591173645811,-0.4152967177689795,0.6132944558768316,apelblat,9.587675114498799,-1467.239478340545,-0.9475153620123987,0.9952029831657437,0.013118646451445537
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)=O,784,9,283.15,323.25,40.10000000000002,-1.002152158887588,-0.4280259696179592,0.5741261892696288,apelblat,-82.74811493101441,2553.489831362544,12.879699048429483,0.999119400747999,0.0056316688411504005
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)CO,784,9,283.17,323.14,39.96999999999997,-2.144538126527028,-0.8408353735872899,1.303702752939738,apelblat,242.20158842045458,-13397.072896288042,-34.89111950319096,0.9966922344247822,0.023182771454611426
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)O,329,9,273.15,313.15,40.0,-2.0676522355269444,-1.1984062451343611,0.8692459903925833,apelblat,41.068656978386855,-3433.1547047763943,-5.447483989948351,0.9997099235960962,0.004731690986546937
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)O,381,10,278.15,323.15,45.0,-2.294702549379797,-1.045993254595463,1.2487092947843337,apelblat,1.4793983528443144,-2269.6615423980857,0.7788033889693441,0.9998975251291182,0.004045871083063941
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)O,572,10,278.15,323.15,45.0,-1.7895866804071283,-1.136259921340469,0.6533267590666594,apelblat,99.73771301416173,-5646.283418000996,-14.43286385037421,0.9975971607730639,0.01038907131094306
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)O,784,9,283.11,323.17,40.06,-2.2007494935608536,-1.0183661098821255,1.182383383678728,apelblat,-12.531327248369026,-1809.8473347683766,2.9617993169195524,0.9999532727595175,0.0026056912702239034
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(=O)OC,784,9,283.16,323.17,40.00999999999999,-1.157958423970832,-0.5718863136604763,0.5860721103103558,apelblat,-57.65344587961313,1415.8709457588996,9.12050472616426,0.9999014275503461,0.0018806290801933957
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(C)=O,784,9,283.34,323.17,39.83000000000004,-1.1536452416371177,-0.5381340905226842,0.6155111511144334,apelblat,-23.960645703992384,-167.57880915172828,4.143560424528467,0.9998864312996919,0.002120227932210797
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(C)O,784,9,283.14,323.24,40.10000000000002,-1.5279055542067803,-0.5562351157405344,0.9716704384662459,apelblat,42.90996822337639,-3846.4670684436733,-5.4636727152381175,0.9998173541312377,0.004183501568294698
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCCCO,784,9,283.27,323.22,39.950000000000045,-2.2172716151718426,-1.0559757619959993,1.1612958531758433,apelblat,-53.52119088609693,52.29559111695506,9.05285804641581,0.9998410487867418,0.004767259280236155
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCCO,784,9,283.18,323.05,39.870000000000005,-2.26905600432238,-1.0241970157486264,1.2448589885737538,apelblat,168.55538078031336,-10034.42951749124,-23.976514933744188,0.9985532827246287,0.01494829135260818
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCCOC(C)=O,784,9,283.26,323.24,39.98000000000002,-1.524100605215085,-0.8972872451762044,0.6268133600388806,apelblat,-40.3802947814963,551.4507092479433,6.536825193617903,0.9995636296138197,0.004195342934547806
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCO,329,9,273.15,313.15,40.0,-2.211576203860004,-1.697267271744168,0.5143089321158361,apelblat,58.88602415111998,-3596.2938976697974,-8.543846073179974,0.9998861428614308,0.0017713143081390479
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCO,572,10,278.15,323.15,45.0,-1.7235389870932607,-1.050495952680954,0.6730430344123066,apelblat,74.05400579153383,-4528.127846203411,-10.572332066626537,0.998819382575683,0.00748010541704468
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCO,784,9,283.2,323.05,39.85000000000002,-2.12899986079477,-0.9491047321377885,1.1798951286569817,apelblat,48.56337645448585,-4532.488215499983,-6.142051279684383,0.9997767886560206,0.005628685823369174
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCOC(C)=O,784,9,283.15,323.08,39.93000000000001,-1.3837623680879203,-0.7858978049069312,0.5978645631809891,apelblat,-43.74633973211698,752.6731243618077,7.032049468303619,0.9998839131488856,0.0020869245290110624
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,329,9,273.15,313.15,40.0,-1.2824857334927149,-0.5331485616160974,0.7493371718766175,apelblat,64.30423310352147,-4220.510037478652,-8.93679793925624,0.9998829406763522,0.0026270503947729796
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,381,10,278.15,323.15,45.0,-1.9918532176021728,-0.946457219806534,1.0453959977956389,apelblat,10.056576255567174,-2297.403341382377,-0.6741201720045941,0.9998938242829128,0.0034477861340972437
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,572,10,278.15,323.15,45.0,-1.7619489463314295,-0.976608891783449,0.7853400545479805,apelblat,-120.87316410059057,3982.492424477039,18.620239012565104,0.9978276607947133,0.011919417077933637
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,784,9,283.15,323.07,39.920000000000016,-1.9039783389261389,-0.909026964425414,0.9949513745007249,apelblat,-80.4403091185323,1621.5535790806994,12.896049793779072,0.999930621276713,0.002669808757811831
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCOC(C)=O,329,9,273.15,313.15,40.0,-1.1027852132322444,-0.3994612131204323,0.7033240001118122,apelblat,83.07997227020049,-4928.774434393732,-11.78869160793187,0.9995556845433501,0.00472290977249451
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCOC(C)=O,572,10,278.15,323.15,45.0,-1.2040839250843929,-0.6669646047618707,0.5371193203225222,apelblat,53.97397764208697,-3365.846586698515,-7.653894692352777,0.9992029147161812,0.004843706349305706
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCOC(C)=O,784,9,283.2,323.23,40.03000000000003,-1.1839410239801265,-0.6156326183286499,0.5683084056514766,apelblat,-54.89798247559204,1323.3317939203364,8.68569957124161,0.9999661730988878,0.001068850615964131
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CO,329,9,273.15,313.15,40.0,-1.4963473923724175,-0.765505910182755,0.7308414821896625,apelblat,93.90273629633232,-5473.238972746763,-13.432928487505247,0.999624523570199,0.004529464883226186
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CO,381,10,278.15,323.15,45.0,-1.539368698903456,-0.575246261911226,0.9641224369922301,apelblat,6.3355522877747505,-1975.7229262907717,-0.13737248661416374,0.9999466959023905,0.0022552849133442372
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CO,572,10,278.15,323.15,45.0,-1.4469039626110634,-0.5661984247149034,0.8807055378961599,apelblat,60.855603592928674,-4233.32657951406,-8.365155955904413,0.9975174378261953,0.013765901936563595
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CO,784,9,283.2,323.25,40.05000000000001,-1.4494885676005165,-0.5490330071859888,0.9004555604145277,apelblat,-109.6023715723751,3148.74984799474,17.18617764187681,0.9999138236294364,0.0026851592903008965
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,O,381,10,278.15,323.15,45.0,-1.3345881994896684,-0.5351005514239935,0.799487648065675,apelblat,-5.574156659683313,-1149.3398767298825,1.4876426094764799,0.9999589576637892,0.001631609846932105
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,O,572,10,278.15,323.15,45.0,-1.3802601890289232,-0.5685303856649606,0.8117298033639626,apelblat,16.558462367336876,-2183.0856060620663,-1.79367186706699,0.9996113551887422,0.005181569565191111
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,O,784,9,283.19,323.15,39.95999999999998,-1.1921847050916246,-0.5512915906601865,0.640893114431438,apelblat,-139.95599398285583,5028.605180058281,21.432466109140734,0.9997530495015076,0.003221675785245649
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,O=C1CCCCC1,784,9,283.17,323.15,39.97999999999996,-1.052933485096394,-0.3195079826547422,0.7334255024416518,apelblat,-42.632276472677546,447.23350939796063,7.084278688646033,0.9997611397607936,0.0036958291267351878
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,c1ccccc1,572,10,278.15,323.15,45.0,-1.1181066686495542,-0.4964252543463925,0.6216814143031617,apelblat,70.43966366530705,-4253.128788085293,-9.998532406928936,0.9989345244105322,0.0065676446872197265
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,CCCCCCCCO,211,8,323.2,365.2,42.0,-1.7935918617414923,-0.8017710936792553,0.9918207680622371,apelblat,210.41331754939787,-13102.387398902563,-29.71224830231445,0.9927575654308632,0.026642904078365493
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,CCO,211,11,313.9,344.9,31.0,-1.7756982508054209,-0.8534085066820255,0.9222897441233954,apelblat,108.19074766951141,-8163.6188479088105,-14.607578535106361,0.9956978246354011,0.019519336077859356
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,O,211,18,290.7,348.4,57.69999999999999,-0.8234258405751513,0.6770407670245583,1.5004666075997095,apelblat,-322.0464733066133,12942.66107213905,48.779726492442826,0.9969933398192947,0.023453521095354472
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,C1COCCO1,815,5,293.2,313.2,20.0,-1.01619767403046,-0.6549899218425255,0.36120775218793444,apelblat,121.64576933434397,-6926.416665086826,-17.433242766077576,0.9983389096806121,0.005169248574029411
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CC(=O)N(C)C,815,5,293.2,313.2,20.0,-0.3901170179797697,0.0525639557091044,0.4426809736888741,apelblat,93.1524128945684,-5924.47954364564,-12.909072088821329,0.9995689977281592,0.0032203073996798217
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CC(C)O,815,5,293.2,313.2,20.0,-2.385231065594464,-2.074133946443653,0.3110971191508112,apelblat,-223.87218452923153,8793.980507442091,33.70862486468015,0.9986304018851058,0.004054347260680748
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CC(O)CO,815,5,293.2,313.2,20.0,-1.7313319478041318,-0.9462900536529488,0.785041894151183,apelblat,77.39031952403145,-6576.979670789481,-9.977970167721255,0.9989080744923354,0.00904876939736766
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CCCO,815,5,293.2,313.2,20.0,-2.321796509187668,-1.9621716598299,0.35962484935776806,apelblat,-109.77758612081594,3444.6397782180984,16.847188338302,0.999894075613614,0.0013156916248816468
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CCO,815,5,293.2,313.2,20.0,-2.18818075172386,-1.8452849586790991,0.3428957930447609,apelblat,131.06255907767917,-7352.2225244703895,-19.042000766089945,0.9989639488335335,0.00392895683833725
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CN(C)C=O,815,5,293.2,313.2,20.0,-0.2599851975770027,0.1638944925637099,0.4238796901407126,apelblat,183.2331141865889,-9899.286074775302,-26.3564271188335,0.9988140333596279,0.00508407750689278
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CN1CCCC1=O,815,5,293.2,313.2,20.0,-0.0450408765117068,0.7716616371996736,0.8167025137113805,apelblat,-298.8865131172796,10278.801452721646,46.43289736015895,0.999209724918242,0.008209191690049555
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CO,815,5,293.2,313.2,20.0,-1.924752461651016,-1.67782673404731,0.246925727603706,apelblat,-239.9842054011097,9770.154762028522,36.03954595905743,0.9992801894071479,0.0023832134012517422
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,CS(C)=O,815,5,293.2,313.2,20.0,-0.0696598536093297,0.2489321133358806,0.3185919669452103,apelblat,199.86278493463647,-10257.92337076773,-29.03551698761705,0.999787573207574,0.0016432226924492093
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,NC=O,815,5,293.2,313.2,20.0,0.099102501654463,0.4800116449322973,0.3809091432778343,apelblat,235.64742589998355,-12145.93386865721,-34.17238518863428,0.9970589760105673,0.00751144791479626
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,O,815,5,293.2,313.2,20.0,-3.8003710574993903,-3.555808778945565,0.2445622785538255,apelblat,-260.8059847048002,10652.97028683159,38.84498323722155,0.9998273300689531,0.001134615292119901
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,OCC(O)CO,815,5,293.2,313.2,20.0,-1.9923507832044025,-1.759425980376271,0.23292480282813144,apelblat,29.580373815999657,-2337.0894349718474,-4.15468804823857,0.9992328186243725,0.002301106318260719
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,OCCCCO,815,5,293.2,313.2,20.0,-2.0104284171223314,-1.4887916148406892,0.5216368022816422,apelblat,87.25899626728264,-6047.997005033214,-12.082739211939428,0.9997182576961006,0.003086627915921136
Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O,OCCO,815,5,293.2,313.2,20.0,-1.8018240088882207,-1.0029411246844957,0.798882884203725,apelblat,62.41115434484503,-5968.327110798559,-7.7192662588994905,0.9993378975659415,0.007194505611519899
Cn1cc([N+](=O)[O-])cn1,CC#N,189,9,283.15,323.15,40.0,-1.237490942816271,-0.6645552096581158,0.5729357331581553,apelblat,-53.36361786249866,1273.4204000895625,8.435340690825086,0.9923592115944023,0.015807559569664554
Cn1cc([N+](=O)[O-])cn1,CC(=O)O,189,9,283.15,323.15,40.0,-2.4144048634953785,-1.690125044648653,0.7242798188467254,apelblat,213.04057368391457,-11107.711043725762,-31.213125303318773,0.9998627949874346,0.0027781655156767946
Cn1cc([N+](=O)[O-])cn1,CC(C)=O,189,9,283.15,323.15,40.0,-0.5676679929904735,0.3285064235228507,0.8961744165133243,apelblat,-223.04784831488422,8301.482894142295,34.21262254067044,0.9999683125147868,0.0016272904881305596
Cn1cc([N+](=O)[O-])cn1,CC(C)O,189,9,283.15,323.15,40.0,-1.611115400812362,-0.8836621080553544,0.7274532927570077,apelblat,-14.092334988920024,-844.2118393324808,2.7386390859271748,0.9999003854119844,0.00235378621731059
Cn1cc([N+](=O)[O-])cn1,CCC(C)=O,189,9,283.15,323.15,40.0,-0.9740275879023832,-0.5013453626734765,0.4726822252289067,apelblat,-89.3108271671609,3037.1257737905453,13.743394753842313,0.9933909034219891,0.012884218303150194
Cn1cc([N+](=O)[O-])cn1,CCC(C)O,189,9,283.15,323.15,40.0,-2.0968039435577137,-1.1739498864607651,0.9228540570969486,apelblat,-133.8604707294583,4079.8875109838023,20.781972863197325,0.997196996650196,0.016489965302971022
Cn1cc([N+](=O)[O-])cn1,CCCC(C)O,189,9,283.15,323.15,40.0,-2.330963603490859,-1.5088272379827736,0.8221363655080856,apelblat,0.2945480619442069,-1672.8963231341652,0.5830737437288336,0.9994856176992806,0.00591614406134061
Cn1cc([N+](=O)[O-])cn1,CCCCCO,189,9,283.15,323.15,40.0,-1.826092375106236,-1.3113435246737442,0.5147488504324917,apelblat,-130.256309402083,4788.450708389895,19.752318353378204,0.9990981001611166,0.005032682597253413
Cn1cc([N+](=O)[O-])cn1,CCCCO,189,9,283.15,323.15,40.0,-1.6455637347975802,-0.7788340543354733,0.866729680462107,apelblat,-115.06839564165374,3433.5929974235405,17.941491741599577,0.9992011688202103,0.007945303654558849
Cn1cc([N+](=O)[O-])cn1,CCCO,189,9,283.15,323.15,40.0,-1.5493299847124649,-1.1421978950450642,0.40713208966740067,apelblat,-63.69329447273203,2004.0646774813085,9.752377993134468,0.9992489532746821,0.003655990763718902
Cn1cc([N+](=O)[O-])cn1,CCO,189,9,283.15,323.15,40.0,-1.0752125237981325,-0.8617283512302534,0.2134841725678791,apelblat,-15.191591924199225,202.13510580525005,2.3728723392950495,0.9946307659340723,0.005339774074554001
Cn1cc([N+](=O)[O-])cn1,CCOC(C)=O,189,9,283.15,323.15,40.0,-0.8781019657991439,-0.4659510405063746,0.4121509252927693,apelblat,-33.68874041699757,683.988283774735,5.383455807038424,0.9999995039671783,9.375051745573283e-05
Cn1cc([N+](=O)[O-])cn1,CO,189,9,283.15,323.15,40.0,-0.8018724077324366,-0.4709943552885592,0.3308780524438774,apelblat,-55.1238437763,1811.7361129786539,8.488405538068111,0.9995357907278264,0.0022968913774390415
Cn1cc([N+](=O)[O-])cn1,COC(C)=O,189,9,283.15,323.15,40.0,-0.6783711289336566,-0.1797657734801234,0.4986053554535332,apelblat,-16.461859733745626,-268.34509588658295,2.962524127280707,0.9991164214158977,0.004881789794169051
Cn1cc([N+](=O)[O-])cn1,Cc1ccccc1,189,9,283.15,323.15,40.0,-1.1651768879839952,-0.5883988117043157,0.5767780762796795,apelblat,-149.0975655902947,5545.566137323291,22.732604900074204,0.9997858104766072,0.002750498769525056
Cn1cc([N+](=O)[O-])cn1,Clc1ccccc1Cl,189,9,283.15,323.15,40.0,-2.964567304194872,-2.278996864607291,0.6855704395875812,apelblat,-89.77208374173479,2587.455480449104,13.756527388247857,0.9998379447431407,0.002824111910548312
Cn1cc([N+](=O)[O-])cn1,O,189,9,283.15,323.15,40.0,-2.3806707376509624,-1.7408879704089808,0.6397827672419816,apelblat,-99.85837069680503,3193.022533531627,15.270168481052396,0.9975653954286432,0.009932313635146687
Cn1cc[nH]c1=S,C1CCOC1,650,10,278.15,323.15,45.0,-0.2038474335254463,0.3833936478399573,0.5872410813654035,apelblat,-59.74146689680164,1670.3192827157984,9.511220825756698,0.9998681016649299,0.0021648856652064052
Cn1cc[nH]c1=S,C1COCCO1,650,10,278.15,323.15,45.0,-0.265310770255503,0.4170919315326177,0.6824027017881207,apelblat,-41.87044509354728,705.9630943188662,6.941116329235644,0.9998337487589419,0.0028291633834487797
Cn1cc[nH]c1=S,CC#N,650,10,278.15,323.15,45.0,-0.4997538585090266,0.3993764400878387,0.8991302985968652,apelblat,-27.74732015595725,-280.6233624890333,5.022037045696362,0.9994811787368179,0.006494889586424496
Cn1cc[nH]c1=S,CC(C)=O,650,10,278.15,323.15,45.0,-0.2096823363154417,0.4940062635051259,0.7036885998205675,apelblat,-8.988694621341137,-790.1816154699422,2.064413535169956,0.9998831395695997,0.002431621892984485
Cn1cc[nH]c1=S,CC(C)CO,650,10,278.15,323.15,45.0,-0.6723990224095806,0.1412241238369381,0.8136231462465187,apelblat,-46.06038209624372,659.3451947725924,7.6428467919838425,0.9998250650385024,0.0034445999828134114
Cn1cc[nH]c1=S,CC(C)O,650,10,278.15,323.15,45.0,-0.6438092619673986,0.3556890738302704,0.999498335797669,apelblat,-35.860743738538865,-94.85426846323281,6.318501386753396,0.9998858221343371,0.003392162701153475
