doi,group_id,n_rows,group_n_dois
10.1021/je050201o,1169,23,1
10.1021/je060300h,63,60,2
10.1021/je060329l,1170,62,1
10.1021/je0603426,1171,6,1
10.1021/je060348v,61,77,2
10.1021/je060350m,59,35,2
10.1021/je0603630,1172,31,1
10.1021/je060376d,1173,6,1
10.1021/je060380p,1174,4,1
10.1021/je0603978,7,48,3
10.1021/je060452c,1175,98,1
10.1021/je060454x,1176,57,1
10.1021/je0604737,1177,95,1
10.1021/je100030j,1178,65,1
10.1021/je100048g,1179,23,1
10.1021/je1000928,1180,63,1
10.1021/je100116u,1181,54,1
10.1021/je100125x,1182,108,1
10.1021/je1002016,1183,63,1
10.1021/je100227k,1184,36,1
10.1021/je100255z,1185,71,1
10.1021/je100316k,1186,25,1
10.1021/je100341q,1187,568,1
10.1021/je100352r,1188,104,1
10.1021/je100397q,1189,32,1
10.1021/je100626x,1190,55,1
10.1021/je1006289,1191,26,1
10.1021/je100675r,1192,33,1
10.1021/je100819f,1193,94,1
10.1021/je1008284,1194,30,1
10.1021/je100890f,1195,30,1
10.1021/je100964a,1196,72,1
10.1021/je1009812,1197,339,1
10.1021/je1010054,1198,96,1
10.1021/je101020m,11,70,2
10.1021/je101072d,1199,108,1
10.1021/je1011136,1200,55,1
10.1021/je1011423,1201,67,1
10.1021/je101165m,1202,35,1
10.1021/je101167z,1203,95,1
10.1021/je101168w,1204,60,1
10.1021/je101201w,1205,46,1
10.1021/je101208p,1206,47,1
10.1021/je101272u,1207,12,1
10.1021/je1012839,1208,72,1
10.1021/je101309a,1209,52,1
10.1021/je101319f,1210,72,1
10.1021/je1013262,1211,48,1
10.1021/je101351w,1212,25,1
10.1021/je2000292,1213,35,1
10.1021/je200074c,1214,70,1
10.1021/je2001649,1215,14,1
10.1021/je200252c,1216,74,1
10.1021/je200531k,1217,65,1
10.1021/je2011659,1218,30,1
10.1021/je201282d,1219,132,1
10.1021/je3001188,1220,75,1
10.1021/je300143a,1221,55,1
10.1021/je3001816,1222,91,1
10.1021/je300343y,1223,63,1
10.1021/je300401c,1224,36,1
10.1021/je300517q,1225,77,1
10.1021/je300647k,1226,32,1
10.1021/je300980k,1227,19,1
10.1021/je3009842,1228,40,1
10.1021/je301014d,1229,70,1
10.1021/je301029j,1230,49,1
10.1021/je301237t,1231,40,1
10.1021/je301243f,1232,22,1
10.1021/je400029t,1233,89,1
10.1021/je400053q,1234,31,1
10.1021/je4000982,1235,38,1
10.1021/je4001334,1236,60,1
10.1021/je400188h,1237,87,1
10.1021/je400218d,1238,38,1
10.1021/je400246s,1239,76,1
10.1021/je400259a,1240,24,1
10.1021/je4003114,1241,85,1
10.1021/je400326r,1242,30,1
10.1021/je400412z,1243,79,1
10.1021/je400507u,1244,22,1
10.1021/je4005992,1245,30,1
10.1021/je400639m,1246,34,1
10.1021/je400714f,1247,57,1
10.1021/je400754e,1248,10,1
10.1021/je400813d,1249,129,1
10.1021/je4008525,1250,16,1
10.1021/je400965y,1251,19,1
10.1021/je4009816,1252,66,1
10.1021/je4010257,1253,42,1
10.1021/je401044h,1254,176,1
10.1021/je401053y,1255,9,1
10.1021/je4010905,60,108,2
10.1021/je4011097,1256,25,1
10.1021/je500012b,1257,58,1
10.1021/je500035r,1258,29,1
10.1021/je500038u,1259,54,1
10.1021/je5000428,1260,14,1
10.1021/je500078n,1261,50,1
10.1021/je5001654,1262,14,1
10.1021/je500206w,1263,25,1
10.1021/je5002158,1264,35,1
10.1021/je500222s,1265,88,1
10.1021/je5002522,1266,10,1
10.1021/je500259m,1267,36,1
10.1021/je500267w,1268,47,1
10.1021/je500286x,1269,55,1
10.1021/je500368p,1270,5,1
10.1021/je5003708,1271,35,1
10.1021/je500392g,1272,20,1
10.1021/je500396b,8,70,3
10.1021/je500437m,1273,66,1
10.1021/je500457p,1274,20,1
10.1021/je500494d,1275,33,1
10.1021/je5005033,1276,7,1
10.1021/je500519y,1277,24,1
10.1021/je500620m,1278,10,1
10.1021/je500678z,1279,6,1
10.1021/je500744k,1280,22,1
10.1021/je500787x,1281,48,1
10.1021/je5007949,1282,23,1
10.1021/je500806u,1283,77,1
10.1021/je500867u,1284,75,1
10.1021/je500893g,1285,35,1
10.1021/je500918t,1286,101,1
10.1021/je500996n,1287,28,1
10.1021/je501002a,1288,4,1
10.1021/je5010033,26,36,2
10.1021/je501004g,1289,90,1
10.1021/je501011t,1290,53,1
10.1021/je501036r,8,40,3
10.1021/je501045s,1291,48,1
10.1021/je501049c,1292,62,1
10.1021/je5010627,1293,53,1
10.1021/je501111d,1294,57,1
10.1021/je501140p,1295,21,1
10.1021/je501173n,1296,132,1
10.1021/je6005482,1297,32,1
10.1021/je600579s,1298,8,1
10.1021/je7000396,1299,27,1
10.1021/je700050r,1300,45,1
10.1021/je700069g,1301,56,1
10.1021/je700122y,1302,26,1
10.1021/je700131z,61,14,2
10.1021/je700179q,64,41,2
10.1021/je700200b,1303,66,1
10.1021/je700209v,1304,88,1
10.1021/je700216w,1305,28,1
10.1021/je700221w,1306,112,1
10.1021/je7002463,1307,15,1
10.1021/je7002594,1308,22,1
10.1021/je700284r,1309,7,1
10.1021/je700296x,1310,48,1
10.1021/je700304z,1311,8,1
10.1021/je700347h,1312,40,1
10.1021/je7003885,1313,60,1
10.1021/je7004038,1314,105,1
10.1021/je700404u,1315,47,1
10.1021/je7004177,1316,10,1
10.1021/je700426k,1317,90,1
10.1021/je700452m,1318,6,1
10.1021/je700497h,1319,95,1
10.1021/je7005314,1320,11,1
10.1021/je7005693,9,39,3
10.1021/je700635r,1321,14,1
10.1021/je7006567,1322,77,1
10.1021/je700664g,1323,6,1
10.1021/je700677d,1324,91,1
10.1021/je7007044,1325,41,1
10.1021/je7007457,1326,47,1
10.1021/je800029c,1327,7,1
10.1021/je800049b,1328,85,1
10.1021/je800056h,1329,56,1
10.1021/je800063d,1330,10,1
10.1021/je800120p,1331,100,1
10.1021/je800156m,1332,20,1
10.1021/je800174u,1333,18,1
10.1021/je800205e,1334,24,1
10.1021/je8002578,1335,10,1
10.1021/je800291t,1336,24,1
10.1021/je8003244,1337,86,1
10.1021/je800352u,1338,14,1
10.1021/je800405b,1339,71,1
10.1021/je800410b,62,15,2
10.1021/je800426w,1340,25,1
10.1021/je800428r,1341,71,1
10.1021/je800475d,1342,5,1
10.1021/je800515w,1343,63,1
10.1021/je800520w,1344,55,1
10.1021/je8005419,1345,62,1
10.1021/je800549f,1346,20,1
10.1021/je800569v,1347,72,1
10.1021/je8005979,1348,70,1
10.1021/je800611r,63,6,2
10.1021/je800628a,1349,87,1
10.1021/je800662m,1350,30,1
10.1021/je800668j,1351,42,1
10.1021/je800676s,64,54,2
10.1021/je8006869,1352,45,1
10.1021/je8006887,1353,38,1
10.1021/je8007099,1354,39,1
10.1021/je800739y,1355,94,1
10.1021/je800742d,1356,27,1
10.1021/je800768x,1357,48,1
10.1021/je8007815,1358,48,1
10.1021/je800790g,1359,4,1
10.1021/je800796h,1360,44,1
10.1021/je800801x,1361,35,1
10.1021/je8008039,1362,50,1
10.1021/je800816f,1363,12,1
10.1021/je800824h,1364,56,1
10.1021/je800841v,1365,14,1
10.1021/je800842z,1366,22,1
10.1021/je800867a,1,46,4
10.1021/je800869g,1367,76,1
10.1021/je800945e,1368,16,1
10.1021/je800946x,1369,31,1
10.1021/je800991v,1370,24,1
10.1021/je900021g,0,58,4
10.1021/je900038m,1371,45,1
10.1021/je9000729,1372,18,1
10.1021/je900159a,1373,8,1
10.1021/je9001637,1374,58,1
10.1021/je900177h,1375,84,1
10.1021/je900190n,1376,25,1
10.1021/je9001976,1377,66,1
10.1021/je900235s,65,24,2
10.1021/je900277m,1378,56,1
10.1021/je900292r,1379,7,1
10.1021/je900326e,1380,38,1
10.1021/je900330p,1381,3,1
10.1021/je900346t,1382,36,1
10.1021/je900367v,1383,34,1
10.1021/je900370q,1384,100,1
10.1021/je900381r,1385,12,1
10.1021/je900401z,1386,48,1
10.1021/je9004189,1387,43,1
10.1021/je9004382,1388,60,1
10.1021/je900462z,1389,31,1
10.1021/je9005097,1390,7,1
10.1021/je900540d,1391,36,1
10.1021/je900543q,66,25,2
10.1021/je9005689,1392,71,1
10.1021/je900587b,1393,86,1
10.1021/je900609f,1394,77,1
10.1021/je900629v,1395,53,1
10.1021/je900646u,1396,44,1
10.1021/je900730w,1397,60,1
10.1021/je900742p,1398,36,1
10.1021/je9007475,1399,34,1
10.1021/je900784v,1400,42,1
10.1021/je9008427,1401,44,1
10.1021/je9009877,1402,16,1
10.1021/je9009909,1403,56,1
10.1021/je901006c,1404,7,1
10.1021/je901024t,1405,60,1
10.1021/je9010757,1406,30,1
10.1023/a:1012723731104,1,64,4
10.1023/a:1015853220711,1407,19,1
10.1023/a:1021825509697,1408,16,1
10.1023/a:1025313916280,1409,13,1
10.1023/b:josl.0000023923.12017.a8,1410,31,1
10.1080/00319104.2012.673166,1411,33,1
10.1080/00319104.2018.1506921,1412,35,1
10.1134/s0036024420130130,1413,88,1
10.3390/molecules28196877,1414,28,1
