Solute_Canon,Solvent_Canon,Temperature_K,LogS_consensus,sigma,n_contributing_groups,pair_MAE
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)=O,303.15,-1.4943742669798041,0.04778779501999218,2,0.048552101651456
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)=O,308.15,-1.409141171337307,0.04484659144687387,2,0.048552101651456
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)=O,313.15,-1.325359850359991,0.037849254559378605,2,0.048552101651456
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)=O,318.15,-1.2621106459540954,,1,0.048552101651456
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)=O,323.15,-1.1709370863184887,,1,0.048552101651456
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,278.15,-2.2569117611141394,0.10111265270410916,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,283.15,-2.1702559546132107,0.07060968951989048,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,288.15,-2.0747360456127524,0.04714989193679537,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,293.15,-1.9710080963349128,0.030270788708981988,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,298.15,-1.8596773672173725,0.01954435573908343,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,303.15,-1.741302842587146,0.014574005835689723,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,308.15,-1.6164012939116645,0.014991882536191438,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,313.15,-1.4854509340546969,0.02045642313010969,2,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,318.15,-1.37056764540705,,1,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,323.15,-1.2391594632165663,,1,0.0523881482562376
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,278.15,-1.7923041492873892,0.012,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,283.15,-1.702640530809468,0.012,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,288.15,-1.608460364073359,0.012,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,293.15,-1.5101248748160572,0.016764397068974785,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,298.15,-1.407966692692618,0.020753814399192116,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,303.15,-1.3022924255424115,0.023233844333259836,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,308.15,-1.1933849690131169,0.02430031807025345,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,313.15,-1.0815055822411281,0.024042232281194037,2,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,318.15,-0.9828355835394689,,1,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCCO,323.15,-0.8638344602197492,,1,0.0228247845569061
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,278.15,-1.7754041851435254,0.05235812172611928,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,283.15,-1.6805519456418736,0.02702528485587687,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,288.15,-1.5828942235789185,0.012,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,293.15,-1.4826785767543242,0.012,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,298.15,-1.3801324678175888,0.01588346369818821,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,303.15,-1.2754650941286947,0.020325543974068952,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,308.15,-1.1688690282627263,0.020358480766807643,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,313.15,-1.0605216912182058,0.016261577895611414,2,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,318.15,-0.9564517324933774,,1,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,323.15,-0.8368805047826697,,1,0.02672018712532
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,278.15,-1.8023502133406168,0.018647345005677596,2,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,283.15,-1.7297742560441236,0.012,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,288.15,-1.64113866474739,0.012,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,293.15,-1.5487196485091843,0.01471289052046165,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,298.15,-1.4528217171953866,0.01982033569489148,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,303.15,-1.3537255244656332,0.021862178038478067,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,308.15,-1.251689986589054,0.021144781180339543,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,313.15,-1.1469541865610988,0.018306222081656606,3,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,318.15,-1.0568006376035441,,1,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCO,323.15,-0.9419190114869309,,1,0.0212296614634087
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,278.15,-1.9204978945260152,0.012,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,283.15,-1.8494589153400582,0.012,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,288.15,-1.7756470834089626,0.020072355098391878,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,293.15,-1.699293633401723,0.027495574842065055,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,298.15,-1.6206112913522759,0.033935217977605035,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,303.15,-1.5397959493572912,0.039452069593073506,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,308.15,-1.457028167603248,0.04410257633346644,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,313.15,-1.3724745237912188,0.047939211597417056,2,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,318.15,-1.3223589136407554,,1,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCOC(C)=O,323.15,-1.2363464408772415,,1,0.0406909494852164
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,278.15,-1.2970989063610574,0.012,2,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,283.15,-1.2321835867159574,0.012,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,288.15,-1.1560844557414924,0.018043101043426935,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,293.15,-1.075417599696377,0.025270978746571398,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,298.15,-0.9905329684732346,0.02810844349529507,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,303.15,-0.9017534605548292,0.02685895810448679,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,308.15,-0.8093773106622612,0.021837775382794914,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,313.15,-0.7136802363367659,0.013518272116326006,3,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,318.15,-0.6175676087460786,0.012,2,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,323.15,-0.5203850877205731,0.014719233256673292,2,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,328.15,-0.44774693195783044,,1,0.0243219293888586
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,283.15,-5.588699364377229,,1,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,288.15,-5.464101250869403,,1,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,293.15,-5.343033605497068,,1,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,298.15,-5.261726493750071,0.05147116678047668,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,303.15,-5.137020389016246,0.037027404457634305,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,308.15,-5.016813615724047,0.024612705203699802,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,313.15,-4.900883430185055,0.014104960359638295,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,318.15,-4.789021318236959,0.012,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,323.15,-4.6810318838552165,0.012,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,328.15,-4.576731840012356,0.012,2,0.0264858469206961
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,O,333.15,-4.468159160741685,,1,0.0264858469206961
Cc1ncc([N+](=O)[O-])n1CCO,O,293.15,-1.3162030172183705,,1,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,298.15,-1.2253482880459003,0.01968788961557928,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,298.45,-1.2221081228051247,0.01767769881849901,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,303.15,-1.1710453705348272,0.014283047418244649,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,306.95,-1.1293747813719968,0.04073518101002817,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,308.15,-1.116149230871736,0.049195908422024516,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,308.65,-1.1106295795720786,0.05273595348592312,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,313.15,-1.0607258968479893,0.08497293046408488,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,318.05,-1.0059580628231402,0.12080355208462702,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,318.15,-1.0048360631513802,0.12154226526061702,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,322.95,-0.9507948055876803,0.15733251543554425,2,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,323.15,-1.0608506137866662,,1,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,328.15,-1.0310323121856015,,1,0.0952995340389959
Cc1ncc([N+](=O)[O-])n1CCO,O,333.15,-1.0013315733680486,,1,0.0952995340389959
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,278.15,-2.5219786958007013,,1,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,278.2,-2.5336386912945077,0.018804452070443987,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,283.15,-2.375347830951151,0.019234076966942095,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,283.2,-2.373777591899726,0.019230667119946244,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,288.15,-2.2210626634421775,0.018161077946470677,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,288.2,-2.219547265229302,0.01814305327701365,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,293.15,-2.072121565523025,0.015676272482627433,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,293.2,-2.0706582123273467,0.015644623475844596,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,298.15,-1.9282543162430308,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,298.2,-1.926840398654404,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,303.15,-1.789208567044355,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,303.2,-1.7878416467973324,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,308.15,-1.6547483896031814,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,308.2,-1.6534261857859587,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,313.15,-1.52465296292835,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,313.2,-1.5233733395034292,0.012,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,318.15,-1.3987153843865148,0.01482430677471787,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,318.2,-1.3974763388799047,0.014911602531747193,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,323.15,-1.2767415912217697,0.024006113791245474,2,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCO,323.2,-1.2584982434421725,,1,0.0180159553699888
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,278.15,-2.3427713672135653,,1,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,278.2,-2.3259765688440197,0.021605637560442193,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,283.15,-2.182215306186002,0.014837637497935938,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,283.2,-2.1807760213548164,0.014774565103209911,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,288.15,-2.0395294522844907,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,288.2,-2.0381151241087423,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,293.15,-1.8992967841905148,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,293.2,-1.897906561943845,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,298.15,-1.7614343709213856,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,298.2,-1.7600674466479695,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,303.15,-1.625863416964382,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,303.2,-1.6245190226591468,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,308.15,-1.4925089918052095,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,308.2,-1.491186396822581,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,313.15,-1.3612997812131056,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,313.2,-1.3599982898825758,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,318.15,-1.2321678582159166,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,318.2,-1.230886807644815,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,323.15,-1.1050484719234674,0.012,2,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,323.2,-1.1091872122141595,,1,0.0103738607686077
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,278.15,-3.3429226011816855,,1,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,278.2,-3.3337202982359546,0.012,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,283.15,-3.1592515855287733,0.012,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,283.2,-3.1575112782114236,0.012,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,288.15,-2.9873342477585276,0.012,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,288.2,-2.9856363131979116,0.012,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,293.15,-2.8195614489229657,0.015087551659283724,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,293.2,-2.817904033532965,0.015140350637928318,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,298.15,-2.6557535226822986,0.01939210549834964,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,298.2,-2.6541348863178964,0.019425418295263383,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,303.15,-2.495741704300454,0.02181050536809095,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,303.2,-2.494160211463973,0.02182557813576751,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,308.15,-2.3393672925401083,0.022462867789685224,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,308.2,-2.3378214044053514,0.022460857131915368,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,313.15,-2.186480888888826,0.02146073384380929,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,313.2,-2.1849691560549993,0.021442714350234277,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,318.15,-2.0369417058417705,0.018907785648666787,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,318.2,-2.0354627617396526,0.018874756696851645,2,0.0221881839608921
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CN(C)C=O,323.15,-1.8906169369688532,0.014900493684158907,2,0.0221881839608921
